623.830395,0.0,0.0,0.079,38.488,42.378,-1.1423,8.378728,47.243423,2671174.77,1232926.48,0.0,6.243043,0.0032,0.01439,-0.00586
624.830398,0.0,0.0,0.082,38.404,42.412,-1.13745,8.378736,47.243427,2671175.37,1232926.94,0.0,6.243043,0.00266,0.01226,-0.0048
625.830407,0.0,0.0,0.084,38.989,42.527,-1.18522,8.378742,47.243428,2671175.83,1232927.05,0.0,6.243043,0.00213,0.01332,-0.00426
626.830472,0.0,0.0,0.082,38.674,42.387,-1.13788,8.378745,47.243429,2671176.05,1232927.17,0.0,6.243043,0.00373,0.01172,-0.0048
627.830701,0.0,0.0,0.08,38.349,42.396,-1.13959,8.378746,47.24343,2671176.13,1232927.28,0.0,6.243043,0.0048,0.01332,-0.00586
628.830725,0.0,0.0,0.085,38.659,42.547,-1.13804,8.37875,47.243432,2671176.43,1232927.51,0.0,6.243043,0.00373,0.01172,-0.0048
629.830941,0.0,0.0,0.096,38.849,42.204,-1.12516,8.378752,47.243436,2671176.57,1232927.95,0.0,6.243043,0.00107,0.01599,-0.0032
630.831001,0.0,0.0,0.086,38.527,42.328,-1.12813,8.378752,47.243442,2671176.57,1232928.62,0.0,6.243043,0.00266,0.01226,-0.0048
631.831136,0.0,0.0,0.095,38.819,42.239,-1.12007,8.378751,47.243448,2671176.48,1232929.28,0.0,6.243043,0.0032,0.01386,-0.00373
632.831152,0.0,0.0,0.081,38.695,41.952,-1.12166,8.378752,47.243453,2671176.55,1232929.84,0.0,6.243043,0.00107,0.01386,-0.00373
633.831153,0.0,0.0,0.081,38.494,42.351,-1.16376,8.378755,47.243458,2671176.77,1232930.4,0.0,6.243043,0.0048,0.01386,-0.00373
634.83131,0.0,0.0,0.088,38.45,42.521,-1.14099,8.378756,47.243461,2671176.84,1232930.73,0.0,6.243043,0.00213,0.01226,-0.0064
635.831502,0.0,0.0,0.088,38.45,42.521,-1.14099,8.378754,47.24346,2671176.69,1232930.62,0.0,6.243043,0.00266,0.01386,-0.00586
636.831916,0.0,0.0,0.088,38.45,42.521,-1.14099,8.378753,47.243459,2671176.62,1232930.51,0.0,6.243043,0.00426,0.01386,-0.00426
637.832449,0.0,0.0,0.088,38.45,42.521,-1.14102,8.37877,47.243449,2671177.92,1232929.41,0.0,6.243043,0.00213,0.01652,-0.00266
638.832793,0.0,0.0,0.088,38.45,42.521,-1.14102,8.378784,47.243442,2671178.99,1232928.65,0.0,6.243043,0.00213,0.01226,-0.0032
639.833562,0.0,0.0,0.088,38.45,42.521,-1.14108,8.378797,47.243436,2671179.98,1232927.99,0.566,1.855285,0.0032,0.01599,-0.0048
640.833641,0.0,0.0,0.088,38.45,42.521,-1.14108,8.378806,47.243429,2671180.67,1232927.22,0.566,2.003638,0.0048,0.01492,-0.00533
641.833671,0.0,0.0,0.088,38.45,42.521,-1.14108,8.378816,47.243426,2671181.43,1232926.9,0.669,1.946042,0.0016,0.01439,-0.0048
642.833804,0.0,0.0,0.088,38.45,42.521,-1.14108,8.378819,47.243424,2671181.66,1232926.68,0.669,1.968731,0.0032,0.01386,-0.00533
